seed,ticker,start,end,days,peak_date,max_score,threshold,score_ratio,under_threshold
1,CSCO,2023-08-17,2023-08-17,1,2023-08-17,0.0010096356221765,0.0026753122810163144,0.3773898207475627,0.0016656766588398144
1,NFLX,2023-03-23,2023-03-23,1,2023-03-23,0.0010260868995309,0.0026753122810163144,0.38353911310163147,0.0016492253814854145
1,COF,2024-06-11,2024-06-11,1,2024-06-11,0.0010306665149983,0.0026753122810163144,0.38525091904664077,0.0016446457660180143
1,AVGO,2023-05-02,2023-05-02,1,2023-05-02,0.0010759788280362,0.0026753122810163144,0.4021881242317814,0.0015993334529801144
1,AKAM,2024-11-08,2024-11-08,1,2024-11-08,0.0010894190841605,0.0026753122810163144,0.40721193256237165,0.0015858931968558143
1,DE,2024-11-08,2024-11-08,1,2024-11-08,0.0011054831900562,0.0026753122810163144,0.41321650481724026,0.0015698290909601145
1,BAC,2023-03-13,2023-03-13,1,2023-03-13,0.0011111812139764,0.0026753122810163144,0.4153463585769798,0.0015641310670399145
1,ACN,2024-10-30,2024-10-30,1,2024-10-30,0.0011593157981879,0.0026753122810163144,0.4333384952531567,0.0015159964828284143
1,EXPE,2024-05-03,2024-05-03,1,2024-05-03,0.0011702684028326,0.0026753122810163144,0.4374324489655582,0.0015050438781837143
1,ROST,2024-11-25,2024-11-25,1,2024-11-25,0.0011745510925538,0.0026753122810163144,0.43903326758833705,0.0015007611884625145
1,CSCO,2023-02-16,2023-02-16,1,2023-02-16,0.0011788074048126,0.0026753122810163144,0.44062422662852174,0.0014965048762037145
1,DHR,2024-10-22,2024-10-22,1,2024-10-22,0.0011795140667438,0.0026753122810163144,0.44088836847701335,0.0014957982142725145
1,LULU,2024-11-01,2024-11-01,1,2024-11-01,0.0011803887751827,0.0026753122810163144,0.44121532411696124,0.0014949235058336144
1,TMUS,2024-10-24,2024-10-24,1,2024-10-24,0.0011853825260991,0.0026753122810163144,0.44308192898093735,0.0014899297549172143
1,UNH,2024-07-16,2024-07-16,1,2024-07-16,0.0011972159170303,0.0026753122810163144,0.44750511016063294,0.0014780963639860144
1,CVS,2024-10-18,2024-10-18,1,2024-10-18,0.0012097850967798,0.0026753122810163144,0.45220332047375766,0.0014655271842365144
1,ROST,2023-08-18,2023-08-18,1,2023-08-18,0.0012170293698242,0.0026753122810163144,0.45491114381677616,0.0014582829111921144
1,ALGN,2023-07-27,2023-07-27,1,2023-07-27,0.0012435846952333,0.0026753122810163144,0.4648372094942424,0.0014317275857830144
1,BBY,2023-12-14,2023-12-14,1,2023-12-14,0.0012537338208251,0.0026753122810163144,0.468630832266364,0.0014215784601912143
1,CVS,2024-05-01,2024-05-01,1,2024-05-01,0.0012669433381034,0.0026753122810163144,0.4735683931530063,0.0014083689429129143
1,CMG,2024-04-25,2024-04-25,1,2024-04-25,0.0012692209319766,0.0026753122810163144,0.474419730729319,0.0014060913490397144
1,AVGO,2023-12-11,2023-12-11,1,2023-12-11,0.0013196675376093,0.0026753122810163144,0.4932760735909217,0.0013556447434070144
1,MSFT,2023-10-26,2023-10-26,1,2023-10-26,0.0013198912648173,0.0026753122810163144,0.49335970016774694,0.0013554210161990145
1,LOW,2023-12-14,2023-12-14,1,2023-12-14,0.0013202065543737,0.0026753122810163144,0.49347755166442536,0.0013551057266426145
1,ABBV,2024-10-30,2024-10-30,1,2024-10-30,0.0013428357808236,0.0026753122810163144,0.5019360881165899,0.0013324765001927145
1,MMM,2023-10-24,2023-10-24,1,2023-10-24,0.0014132882554804,0.0026753122810163144,0.5282703875390246,0.0012620240255359144
1,ALLE,2023-04-26,2023-04-26,1,2023-04-26,0.0014173422179889,0.0026753122810163144,0.529785710642524,0.0012579700630274144
1,AMD,2023-12-07,2023-12-07,1,2023-12-07,0.0014378215227528,0.0026753122810163144,0.5374406318676903,0.0012374907582635144
1,ALL,2023-12-14,2023-12-14,1,2023-12-14,0.0014507265830009,0.0026753122810163144,0.5422643903274682,0.0012245856980154144
1,TSLA,2024-04-24,2024-04-24,1,2024-04-24,0.0014698618513648,0.0026753122810163144,0.5494169266873099,0.0012054504296515143
1,AFL,2023-12-14,2023-12-14,1,2023-12-14,0.0014832156419705,0.0026753122810163144,0.5544084152325749,0.0011920966390458144
1,EL,2023-11-01,2023-11-02,2,2023-11-02,0.0015044150922525,0.0026753122810163144,0.5623325183110935,0.0011708971887638144
1,AAPL,2024-03-21,2024-03-21,1,2024-03-21,0.001514589993773,0.0026753122810163144,0.5661357758196468,0.0011607222872433143
1,ARE,2023-11-14,2023-11-14,1,2023-11-14,0.0015598007688822,0.0026753122810163144,0.5830350273313338,0.0011155115121341144
1,EMR,2023-02-08,2023-02-08,1,2023-02-08,0.0015712483153108,0.0026753122810163144,0.5873139844122811,0.0011040639657055144
1,ABBV,2024-04-26,2024-04-26,1,2024-04-26,0.0015808893881057,0.0026753122810163144,0.5909177030747012,0.0010944228929106144
1,UNH,2024-06-28,2024-06-28,1,2024-06-28,0.0015815663355169,0.0026753122810163144,0.591170737988047,0.0010937459454994144
1,C,2024-08-02,2024-08-02,1,2024-08-02,0.0015842862651576,0.0026753122810163144,0.5921874154279109,0.0010910260158587144
1,CSCO,2023-09-21,2023-09-21,1,2023-09-21,0.0016191582385999,0.0026753122810163144,0.6052221455002643,0.0010561540424164145
1,AOS,2023-10-26,2023-10-26,1,2023-10-26,0.0016806886541113,0.0026753122810163144,0.628221485034573,0.0009946236269050145
1,PLTR,2024-08-08,2024-08-08,1,2024-08-08,0.001688603466755,0.0026753122810163144,0.6311799481268492,0.0009867088142613144
1,MU,2023-12-21,2023-12-21,1,2023-12-21,0.0016955626429989,0.0026753122810163144,0.6337812056672424,0.0009797496380174143
1,TMUS,2023-04-28,2023-04-28,1,2023-04-28,0.0017270749913526,0.0026753122810163144,0.6455601477284394,0.0009482372896637145
1,LLY,2023-05-03,2023-05-03,1,2023-05-03,0.0017343598706853,0.0026753122810163144,0.648283149220412,0.0009409524103310143
1,GOOGL,2024-11-21,2024-11-21,1,2024-11-21,0.001746305271,0.0026753122810163144,0.6527481981791683,0.0009290070100163143
1,LNT,2024-11-01,2024-11-01,1,2024-11-01,0.0017562398258255,0.0026753122810163144,0.6564616169437717,0.0009190724551908145
1,MO,2024-07-31,2024-07-31,1,2024-07-31,0.0017775800797001,0.0026753122810163144,0.6644383507351979,0.0008977322013162144
1,LMT,2023-09-06,2023-09-06,1,2023-09-06,0.0017784258507466,0.0026753122810163144,0.6647544899210795,0.0008968864302697143
1,ABT,2023-07-20,2023-07-20,1,2023-07-20,0.0017792159511676,0.0026753122810163144,0.6650498200874331,0.0008960963298487144
1,CPB,2023-12-06,2023-12-06,1,2023-12-06,0.001810919700074,0.0026753122810163144,0.6769003054051158,0.0008643925809423143
1,AFL,2024-02-01,2024-02-01,1,2024-02-01,0.0018205430401697,0.0026753122810163144,0.6804973957948942,0.0008547692408466144
1,MRK,2023-01-09,2023-01-09,1,2023-01-09,0.0018342954106628,0.0026753122810163144,0.6856378687746973,0.0008410168703535143
1,TGT,2024-03-05,2024-03-05,1,2024-03-05,0.001836435730335,0.0026753122810163144,0.6864378948828221,0.0008388765506813145
1,CL,2024-10-25,2024-10-25,1,2024-10-25,0.0018887115675961,0.0026753122810163144,0.705977982831449,0.0007866007134202143
1,LIN,2023-12-12,2023-12-13,2,2023-12-12,0.0019049619204452,0.0026753122810163144,0.7120521719885093,0.0007703503605711144
1,AMD,2023-02-01,2023-02-01,1,2023-02-01,0.0019115278964385,0.0026753122810163144,0.7145064559387948,0.0007637843845778145
1,LLY,2024-02-05,2024-02-05,1,2024-02-05,0.0019276310422962,0.0026753122810163144,0.7205256208684241,0.0007476812387201145
1,ORCL,2023-05-25,2023-05-25,1,2023-05-25,0.0019350206282979,0.0026753122810163144,0.7232877604713915,0.0007402916527184144
1,AAPL,2024-06-11,2024-06-11,1,2024-06-11,0.0019381379019857,0.0026753122810163144,0.7244529604033471,0.0007371743790306143
1,LIN,2023-02-07,2023-02-07,1,2023-02-07,0.0019781127059832,0.0026753122810163144,0.7393950680149168,0.0006971995750331144
1,MRK,2024-02-01,2024-02-01,1,2024-02-01,0.0019986969874025,0.0026753122810163144,0.747089228268792,0.0006766152936138145
1,DE,2023-02-17,2023-02-17,1,2023-02-17,0.0020047356886083,0.0026753122810163144,0.7493464231572728,0.0006705765924080146
1,JNJ,2024-05-01,2024-05-01,1,2024-05-01,0.0020452410681173,0.0026753122810163144,0.7644868536021302,0.0006300712128990142
1,AMD,2024-02-22,2024-02-22,1,2024-02-22,0.0020667970423043,0.0026753122810163144,0.7725442210877722,0.0006085152387120146
1,GOOGL,2024-07-24,2024-07-24,1,2024-07-24,0.0022001572855515,0.0026753122810163144,0.8223926982892966,0.0004751549954648145
1,ABT,2024-03-15,2024-03-15,1,2024-03-15,0.0022017865986223,0.0026753122810163144,0.8230017161906316,0.0004735256823940144
1,LOW,2024-06-25,2024-06-25,1,2024-06-25,0.002223638400513,0.0026753122810163144,0.8311696605632409,0.00045167388050331445
1,AAPL,2024-05-03,2024-05-03,1,2024-05-03,0.0022288470602385,0.0026753122810163144,0.8331165957911244,0.0004464652207778145
1,AXP,2024-08-02,2024-08-02,1,2024-08-02,0.0022427696489709,0.0026753122810163144,0.838320694329898,0.00043254263204541444
1,META,2024-10-31,2024-10-31,1,2024-10-31,0.0022462735186785,0.0026753122810163144,0.8396303992688179,0.0004290387623378145
1,DLTR,2024-08-29,2024-08-29,1,2024-08-29,0.002251869723841,0.0026753122810163144,0.8417221943845544,0.00042344255717531457
1,MSFT,2023-04-26,2023-04-26,1,2023-04-26,0.002330556535647,0.0026753122810163144,0.8711343913696885,0.0003447557453693144
1,GE,2024-04-23,2024-04-23,1,2024-04-23,0.0023412331046226,0.0026753122810163144,0.875125166222912,0.00033407917639371445
1,CL,2023-12-14,2023-12-14,1,2023-12-14,0.0023953258002923,0.0026753122810163144,0.8953443742957546,0.0002799864807240143
1,APTV,2023-02-14,2023-02-14,1,2023-02-14,0.0024362445025568,0.0026753122810163144,0.9106392998843874,0.00023906777845951422
1,JNJ,2024-07-17,2024-07-17,1,2024-07-17,0.0024769007647895,0.0026753122810163144,0.9258361285018135,0.00019841151622681423
1,ALLE,2023-10-18,2023-10-18,1,2023-10-18,0.0025469682990054,0.0026753122810163144,0.9520265417530405,0.00012834398201091437
1,AMZN,2023-10-27,2023-10-27,1,2023-10-27,0.0025596547086024,0.0026753122810163144,0.9567685711927515,0.00011565757241391436
1,V,2023-09-14,2023-09-14,1,2023-09-14,0.0026226471498375,0.0026753122810163144,0.9803143986021671,5.2665131178814256e-05
1,HD,2023-02-21,2023-02-21,1,2023-02-21,0.0026334827288177,0.0026753122810163144,0.9843646095091658,4.182955219861426e-05
1,LIN,2023-02-24,2023-02-24,1,2023-02-24,0.0026336659966791,0.0026753122810163144,0.9844331128621016,4.164628433721458e-05
1,MHK,2023-10-12,2023-10-12,1,2023-10-12,0.0026723502580959,0.0026753122810163144,0.9988928309635355,2.962022920414281e-06
2,ALL,2023-01-19,2023-01-19,1,2023-01-19,6.8246056912357744e-06,0.0028087306597129407,0.0024297828870260083,0.002801906054021705
2,ALGN,2023-02-02,2023-02-02,1,2023-02-02,2.1545771315603897e-05,0.0028087306597129407,0.0076709994392292246,0.002787184888397337
2,AES,2024-11-06,2024-11-06,1,2024-11-06,2.1565397084462968e-05,0.0028087306597129407,0.007677986854982744,0.002787165262628478
2,PG,2024-11-08,2024-11-08,1,2024-11-08,7.115958546282602e-05,0.0028087306597129407,0.0253351403477394,0.0027375710742501146
2,NVDA,2023-05-25,2023-05-25,1,2023-05-25,7.229105552445011e-05,0.0028087306597129407,0.025737980704721056,0.0027364396041884907
2,DE,2024-11-08,2024-11-08,1,2024-11-08,8.707584753311594e-05,0.0028087306597129407,0.03100185033121521,0.0027216548121798247
2,PM,2024-11-06,2024-11-06,1,2024-11-06,9.27295546525305e-05,0.0028087306597129407,0.0330147550217605,0.00271600110506041
2,LW,2024-11-15,2024-11-15,1,2024-11-15,0.0001009234871279,0.0028087306597129407,0.03593206304025415,0.002707807172585041
2,IBM,2023-09-26,2023-09-26,1,2023-09-26,0.0001069318209374,0.0028087306597129407,0.038071226433768736,0.002701798838775541
2,MO,2024-03-06,2024-03-06,1,2024-03-06,0.0001090143126627,0.0028087306597129407,0.03881266161485257,0.0026997163470502406
2,INTU,2024-11-19,2024-11-19,1,2024-11-19,0.000121860420379,0.0028087306597129407,0.04338629621092058,0.0026868702393339407
2,COST,2023-11-16,2023-11-16,1,2023-11-16,0.0001250644664651,0.0028087306597129407,0.044527041435109306,0.002683666193247841
2,AOS,2023-06-02,2023-06-02,1,2023-06-02,0.0001320353623062,0.0028087306597129407,0.047008908401239995,0.0026766952974067405
2,CVX,2023-05-02,2023-05-02,1,2023-05-02,0.0001347382742096,0.0028087306597129407,0.04797123346222546,0.0026739923855033407
2,AVGO,2023-05-02,2023-05-02,1,2023-05-02,0.0001355309835995,0.0028087306597129407,0.04825346393781724,0.0026731996761134406
2,JPM,2023-03-15,2023-03-15,1,2023-03-15,0.0001608307474089,0.0028087306597129407,0.05726100751338589,0.002647899912304041
2,MO,2024-08-05,2024-08-05,1,2024-08-05,0.0001649223446141,0.0028087306597129407,0.05871774997142498,0.0026438083150988408
2,LMT,2024-10-01,2024-10-01,1,2024-10-01,0.0001663107673569,0.0028087306597129407,0.059212073888885226,0.0026424198923560406
2,MRK,2023-03-06,2023-03-06,1,2023-03-06,0.0001750501114022,0.0028087306597129407,0.0623235662689318,0.002633680548310741
2,JNJ,2023-01-09,2023-01-09,1,2023-01-09,0.0001815019000787,0.0028087306597129407,0.06462061410233261,0.0026272287596342406
2,MA,2024-11-06,2024-11-06,1,2024-11-06,0.0001893872136669,0.0028087306597129407,0.06742804370079965,0.002619343446046041
2,ALLE,2023-10-18,2023-10-18,1,2023-10-18,0.0001958145431975,0.0028087306597129407,0.0697163832781007,0.002612916116515441
2,DHR,2023-07-27,2023-07-27,1,2023-07-27,0.0001984964954317,0.0028087306597129407,0.0706712460111739,0.002610234164281241
2,LIN,2023-02-07,2023-02-07,1,2023-02-07,0.0002190068087656,0.0028087306597129407,0.07797358853482343,0.0025897238509473407
2,UNH,2024-01-12,2024-01-12,1,2024-01-12,0.0002249252591961,0.0028087306597129407,0.08008075050495868,0.002583805400516841
2,CVX,2024-06-03,2024-06-03,1,2024-06-03,0.0002284572618918,0.0028087306597129407,0.08133825901097576,0.0025802733978211407
2,PG,2024-08-01,2024-08-01,1,2024-08-01,0.0002383821954329,0.0028087306597129407,0.08487186003704009,0.0025703484642800407
2,AAPL,2023-05-05,2023-05-05,1,2023-05-05,0.0002491281197762,0.0028087306597129407,0.08869776064667644,0.0025596025399367405
2,CSCO,2024-04-09,2024-04-09,1,2024-04-09,0.0002518579240131,0.0028087306597129407,0.08966966025814682,0.002556872735699841
2,UNH,2023-12-14,2023-12-14,1,2023-12-14,0.0002519720642036,0.0028087306597129407,0.08971029789996032,0.0025567585955093407
2,WFC,2023-03-09,2023-03-09,1,2023-03-09,0.0002709249954576,0.0028087306597129407,0.09645816145478656,0.0025378056642553406
2,UNH,2024-04-16,2024-04-16,1,2024-04-16,0.0002759267939836,0.0028087306597129407,0.09823896535946257,0.002532803865729341
2,LMT,2023-09-06,2023-09-06,1,2023-09-06,0.0002779768194272,0.0028087306597129407,0.09896884148215548,0.0025307538402857405
2,DE,2023-12-13,2023-12-13,1,2023-12-13,0.0002784674727687,0.0028087306597129407,0.09914353012302009,0.0025302631869442405
2,COF,2024-06-11,2024-06-11,1,2024-06-11,0.0002807946268148,0.0028087306597129407,0.0999720730942204,0.0025279360328981405
2,TMUS,2024-03-07,2024-03-07,1,2024-03-07,0.0002857781405812,0.0028087306597129407,0.10174636702630904,0.002522952519131741
2,WFC,2023-03-07,2023-03-07,1,2023-03-07,0.0002923186181181,0.0028087306597129407,0.10407499099538996,0.002516412041594841
2,META,2024-02-02,2024-02-02,1,2024-02-02,0.0002923682940325,0.0028087306597129407,0.10409267724602002,0.0025163623656804406
2,MA,2024-07-10,2024-07-10,1,2024-07-10,0.0003006814644019,0.0028087306597129407,0.10705243785555087,0.002508049195311041
2,LOW,2024-11-25,2024-11-25,1,2024-11-25,0.0003081125579774,0.0028087306597129407,0.10969815027009029,0.0025006181017355406
2,CL,2024-10-25,2024-10-25,1,2024-10-25,0.0003117607363947,0.0028087306597129407,0.11099702113358308,0.002496969923318241
2,RCL,2024-08-06,2024-08-06,1,2024-08-06,0.0003141303199906,0.0028087306597129407,0.11184067041255744,0.0024946003397223406
2,RCL,2024-08-02,2024-08-02,1,2024-08-02,0.0003144505414335,0.0028087306597129407,0.11195467972199144,0.0024942801182794407
2,ALL,2024-07-18,2024-07-18,1,2024-07-18,0.0003162776637812,0.0028087306597129407,0.1126051950504661,0.0024924529959317408
2,INTU,2024-05-30,2024-05-30,1,2024-05-30,0.0003255988016462,0.0028087306597129407,0.1159238250631967,0.0024831318580667405
2,BAC,2024-08-02,2024-08-02,1,2024-08-02,0.000335423563835,0.0028087306597129407,0.11942176181082495,0.0024733070958779407
2,MRK,2024-02-01,2024-02-01,1,2024-02-01,0.0003419925231658,0.0028087306597129407,0.12176052623029099,0.002466738136547141
2,CVX,2023-01-26,2023-01-26,1,2023-01-26,0.0003622497811995,0.0028087306597129407,0.1289727727885887,0.002446480878513441
2,MRK,2023-01-09,2023-01-09,1,2023-01-09,0.0003662774106487,0.0028087306597129407,0.1304067406328432,0.002442453249064241
2,ACN,2024-10-30,2024-10-30,1,2024-10-30,0.000367802536212,0.0028087306597129407,0.13094973522651343,0.0024409281235009406
2,JPM,2024-08-02,2024-08-02,1,2024-08-02,0.0003802725943084,0.0028087306597129407,0.13538948385576594,0.002428458065404541
2,ALLE,2023-12-08,2023-12-08,1,2023-12-08,0.0003810118105017,0.0028087306597129407,0.13565266900338543,0.0024277188492112405
2,FDX,2024-06-26,2024-06-26,1,2024-06-26,0.0003874426913474,0.0028087306597129407,0.13794227296504025,0.002421287968365541
2,GS,2023-11-03,2023-11-03,1,2023-11-03,0.0003887737141061,0.0028087306597129407,0.13841616061037113,0.0024199569456068407
2,JPM,2023-10-27,2023-10-27,1,2023-10-27,0.0003894157654637,0.0028087306597129407,0.13864475189781966,0.0024193148942492407
2,ADBE,2023-05-25,2023-05-25,1,2023-05-25,0.0003990624823927,0.0028087306597129407,0.14207929870836572,0.0024096681773202407
2,CVX,2023-10-11,2023-10-11,1,2023-10-11,0.0004016772615917,0.0028087306597129407,0.1430102456434012,0.0024070533981212405
2,LNT,2024-11-11,2024-11-11,1,2024-11-11,0.0004123567279228,0.0028087306597129407,0.1468124850265792,0.0023963739317901405
2,EL,2024-08-13,2024-08-13,1,2024-08-13,0.0004150035289057,0.0028087306597129407,0.14775483276424747,0.002393727130807241
2,MMM,2024-10-28,2024-10-28,1,2024-10-28,0.0004303432237874,0.0028087306597129407,0.15321626596669904,0.0023783874359255405
2,TMUS,2024-06-12,2024-06-12,1,2024-06-12,0.0004381113147246,0.0028087306597129407,0.15598196046657462,0.002370619344988341
2,LEN,2024-11-25,2024-11-25,1,2024-11-25,0.0004402303259121,0.0028087306597129407,0.15673639777090362,0.0023685003338008406
2,ALB,2024-08-15,2024-08-15,1,2024-08-15,0.0004475117642869,0.0028087306597129407,0.15932882803815615,0.0023612188954260406
2,LIN,2024-02-06,2024-02-06,1,2024-02-06,0.0004489935858752,0.0028087306597129407,0.1598564050000751,0.002359737073837741
2,ARE,2024-07-24,2024-07-24,1,2024-07-24,0.0004544234123992,0.0028087306597129407,0.16178960087459693,0.0023543072473137406
2,TSLA,2024-11-06,2024-11-06,1,2024-11-06,0.0004679857179565,0.0028087306597129407,0.1666182253318406,0.0023407449417564407
2,GOOGL,2023-02-02,2023-02-02,1,2023-02-02,0.0004690339714712,0.0028087306597129407,0.16699143787576146,0.0023396966882417406
2,TSLA,2024-10-24,2024-10-24,1,2024-10-24,0.0004732183280931,0.0028087306597129407,0.16848120572068812,0.0023355123316198406
2,BLK,2023-11-02,2023-11-02,1,2023-11-02,0.0004791632841564,0.0028087306597129407,0.17059780456320853,0.0023295673755565406
2,BKNG,2024-07-25,2024-07-25,1,2024-07-25,0.0004818383788612,0.0028087306597129407,0.1715502257914773,0.002326892280851741
2,CPB,2023-10-13,2023-10-13,1,2023-10-13,0.0005091216199313,0.0028087306597129407,0.18126395215956148,0.002299609039781641
2,XOM,2024-04-26,2024-04-26,1,2024-04-26,0.0005196637127179,0.0028087306597129407,0.18501728206684329,0.0022890669469950407
2,ALL,2023-07-20,2023-07-20,1,2023-07-20,0.00053884578568,0.0028087306597129407,0.1918467275659217,0.0022698848740329404
2,MA,2024-07-31,2024-07-31,1,2024-07-31,0.0005457479778366,0.0028087306597129407,0.19430413377279002,0.0022629826818763407
2,LLY,2023-08-08,2023-08-08,1,2023-08-08,0.0005460202415482,0.0028087306597129407,0.1944010685609864,0.002262710418164741
2,UNH,2024-11-06,2024-11-06,1,2024-11-06,0.0005529627730873,0.0028087306597129407,0.196872836907692,0.0022557678866256406
2,CMCSA,2024-11-06,2024-11-06,1,2024-11-06,0.0005743403392108,0.0028087306597129407,0.204483949795848,0.0022343903205021406
2,UNH,2024-06-28,2024-06-28,1,2024-06-28,0.0005764608211999,0.0028087306597129407,0.20523891075366255,0.0022322698385130405
2,INTC,2024-07-08,2024-07-08,1,2024-07-08,0.000579045705308,0.0028087306597129407,0.20615921405834617,0.0022296849544049405
2,GE,2024-03-07,2024-03-07,1,2024-03-07,0.0005959699440912,0.0028087306597129407,0.21218479672668564,0.002212760715621741
2,PHM,2024-01-23,2024-01-23,1,2024-01-23,0.0006009858997761,0.0028087306597129407,0.213970641043069,0.0022077447599368407
2,INTC,2024-04-03,2024-04-03,1,2024-04-03,0.0006048510485319,0.0028087306597129407,0.2153467604450607,0.002203879611181041
2,AES,2024-09-11,2024-09-11,1,2024-09-11,0.0006215575830234,0.0028087306597129407,0.2212948332635514,0.0021871730766895407
2,CSCO,2023-09-21,2023-09-21,1,2023-09-21,0.000638038742727,0.0028087306597129407,0.22716266528461262,0.002170691916985941
2,LW,2023-10-05,2023-10-05,1,2023-10-05,0.0006395907552359,0.0028087306597129407,0.22771523251049916,0.0021691399044770406
2,GS,2024-03-21,2024-03-21,1,2024-03-21,0.0006808991360458,0.0028087306597129407,0.24242236744600834,0.0021278315236671406
2,CVX,2023-10-23,2023-10-23,1,2023-10-23,0.0006919739525377,0.0028087306597129407,0.24636536441996237,0.0021167567071752407
2,GOOG,2024-11-21,2024-11-21,1,2024-11-21,0.0006935947545503,0.0028087306597129407,0.24694242295955396,0.0021151359051626408
2,ABT,2023-10-18,2023-10-18,1,2023-10-18,0.0007118964006319,0.0028087306597129407,0.25345840768678674,0.0020968342590810406
2,ABNB,2024-02-15,2024-02-15,1,2024-02-15,0.0007172859479699,0.0028087306597129407,0.25537726285339457,0.002091444711743041
2,PG,2024-11-06,2024-11-06,1,2024-11-06,0.0007668461539172,0.0028087306597129407,0.2730223174889876,0.0020418845057957407
2,LW,2024-12-13,2024-12-13,1,2024-12-13,0.0007758749895098,0.0028087306597129407,0.27623687833033317,0.0020328556702031405
2,UNH,2024-12-05,2024-12-05,1,2024-12-05,0.0008068951331855,0.0028087306597129407,0.28728106427547834,0.0020018355265274406
2,MO,2024-02-01,2024-02-01,1,2024-02-01,0.0008254847808226,0.0028087306597129407,0.2938995869781856,0.0019832458788903405
2,TMUS,2023-04-28,2023-04-28,1,2023-04-28,0.0008378547049384,0.0028087306597129407,0.2983036846345498,0.0019708759547745406
2,MCD,2024-07-29,2024-07-29,1,2024-07-29,0.0008419221837054,0.0028087306597129407,0.2997518401395763,0.0019668084760075407
2,MRK,2024-03-27,2024-03-27,1,2024-03-27,0.0008424310197976,0.0028087306597129407,0.2999330024345227,0.0019662996399153407
2,MSFT,2023-10-26,2023-10-26,1,2023-10-26,0.0008498183410968,0.0028087306597129407,0.30256313048672795,0.0019589123186161406
2,BAC,2023-03-09,2023-03-09,1,2023-03-09,0.0008959805103507,0.0028087306597129407,0.3189983728957021,0.0019127501493622408
2,INTU,2024-11-06,2024-11-06,1,2024-11-06,0.0009508973041527,0.0028087306597129407,0.33855054804360774,0.0018578333555602407
2,DHR,2024-10-22,2024-10-22,1,2024-10-22,0.0009819489600236,0.0028087306597129407,0.34960595336113776,0.0018267816996893407
2,COF,2024-11-06,2024-11-06,1,2024-11-06,0.0010000857943707,0.0028087306597129407,0.35606325971921826,0.0018086448653422407
2,ADBE,2024-02-16,2024-02-16,1,2024-02-16,0.001001083280001,0.0028087306597129407,0.35641839723546626,0.0018076473797119406
2,PG,2023-10-18,2023-10-18,1,2023-10-18,0.0010141973910018,0.0028087306597129407,0.3610874497683069,0.0017945332687111406
2,LIN,2023-07-05,2023-07-05,1,2023-07-05,0.0010450907893755,0.0028087306597129407,0.37208651023957945,0.0017636398703374408
2,DE,2023-04-05,2023-04-05,1,2023-04-05,0.0010664163254508,0.0028087306597129407,0.3796790987284592,0.0017423143342621408
2,TMUS,2024-10-24,2024-10-24,1,2024-10-24,0.001072382007941,0.0028087306597129407,0.38180307685700277,0.0017363486517719406
2,C,2024-01-30,2024-01-30,1,2024-01-30,0.0010859891483354,0.0028087306597129407,0.3866476639829861,0.0017227415113775406
2,LULU,2024-11-01,2024-11-01,1,2024-11-01,0.0010965504348505,0.0028087306597129407,0.3904078274855198,0.0017121802248624407
2,CSCO,2023-04-19,2023-04-19,1,2023-04-19,0.001107411667787,0.0028087306597129407,0.39427478172655406,0.0017013189919259407
2,DHR,2024-01-30,2024-01-30,1,2024-01-30,0.0011101696824577,0.0028087306597129407,0.3952567251753367,0.0016985609772552407
2,CMG,2024-04-25,2024-04-25,1,2024-04-25,0.0011103626962418,0.0028087306597129407,0.39532544439675177,0.0016983679634711406
2,AMD,2024-02-22,2024-02-22,1,2024-02-22,0.0011517610294201,0.0028087306597129407,0.41006460531812366,0.0016569696302928406
2,AFL,2024-10-31,2024-10-31,1,2024-10-31,0.0011942571284072,0.0028087306597129407,0.4251946067798669,0.0016144735313057407
2,MRK,2023-08-23,2023-08-23,1,2023-08-23,0.0012019647729175,0.0028087306597129407,0.42793878037431465,0.0016067658867954407
2,UNH,2023-07-14,2023-07-14,1,2023-07-14,0.0012030527879687,0.0028087306597129407,0.42832614932599306,0.0016056778717442406
2,TMO,2023-04-25,2023-04-25,1,2023-04-25,0.0012114500183088,0.0028087306597129407,0.4313158380350408,0.0015972806414041407
2,PG,2024-04-03,2024-04-03,1,2024-04-03,0.0012275193531119,0.0028087306597129407,0.4370370469190362,0.0015812113066010407
2,AFL,2023-12-14,2023-12-14,1,2023-12-14,0.0012380751572588,0.0028087306597129407,0.4407952585191399,0.0015706555024541406
2,DHI,2024-07-11,2024-07-11,1,2024-07-11,0.0012404417604557,0.0028087306597129407,0.44163784667856915,0.0015682888992572407
2,GOOGL,2024-12-10,2024-12-11,2,2024-12-11,0.0012800630647689,0.0028087306597129407,0.45574432719003594,0.0015286675949440407
2,MMM,2023-10-24,2023-10-24,1,2023-10-24,0.0012810104302237,0.0028087306597129407,0.45608162028416865,0.0015277202294892408
2,AAPL,2024-03-21,2024-03-21,1,2024-03-21,0.0012815194019215,0.0028087306597129407,0.45626283085914493,0.0015272112577914406
2,ORCL,2023-05-25,2023-05-25,1,2023-05-25,0.0013411313035855,0.0028087306597129407,0.47748661800222847,0.0014675993561274407
2,UNH,2023-04-03,2023-04-03,1,2023-04-03,0.0013524353945589,0.0028087306597129407,0.48151124419210856,0.0014562952651540407
2,JNJ,2024-07-17,2024-07-17,1,2024-07-17,0.0013704606458001,0.0028087306597129407,0.48792882331414594,0.0014382700139128407
