seed,ticker,start,end,days,peak_date,max_score,threshold,score_ratio
1,NVDA,2024-09-03,2024-09-03,1,2024-09-03,0.0040577158300341,0.0026753122810163144,1.5167260505725446
1,CVS,2024-07-31,2024-07-31,1,2024-07-31,0.0040158111982236,0.0026753122810163144,1.5010625962132722
1,IBM,2023-03-17,2023-03-17,1,2023-03-17,0.0039820952677893,0.0026753122810163144,1.4884599813060166
1,ALGN,2024-12-18,2024-12-18,1,2024-12-18,0.0039299665950238,0.0026753122810163144,1.468974901700395
1,ALGN,2023-04-27,2023-04-27,1,2023-04-27,0.0038999811654624,0.0026753122810163144,1.457766703773681
1,APD,2024-08-01,2024-08-01,1,2024-08-01,0.0037617746207009,0.0026753122810163144,1.406106736545856
1,META,2023-07-27,2023-07-27,1,2023-07-27,0.0037143539296569,0.0026753122810163144,1.3883814446685334
1,AES,2023-09-28,2023-09-28,1,2023-09-28,0.0037133211861752,0.0026753122810163144,1.3879954174039677
1,STZ,2023-10-12,2023-10-12,1,2023-10-12,0.0036989386945303,0.0026753122810163144,1.3826194126111977
1,ARE,2024-04-10,2024-04-10,1,2024-04-10,0.0036096007207864,0.0026753122810163144,1.3492259376221911
1,V,2023-03-16,2023-03-16,1,2023-03-16,0.003588289355713,0.0026753122810163144,1.341260002122017
1,GILD,2023-03-17,2023-03-17,1,2023-03-17,0.003534190163079,0.0026753122810163144,1.3210383655609765
1,PHM,2023-09-05,2023-09-05,1,2023-09-05,0.0035232308532916,0.0026753122810163144,1.3169419055457605
1,LMT,2024-05-31,2024-05-31,1,2024-05-31,0.003507595625706,0.0026753122810163144,1.3110976429164796
1,AAPL,2023-01-03,2023-01-03,1,2023-01-03,0.0034807475749403,0.0026753122810163144,1.3010621599725964
1,ALLE,2023-04-04,2023-04-04,1,2023-04-04,0.0034689901197756,0.0026753122810163144,1.2966673626817795
1,ISRG,2023-07-21,2023-07-21,1,2023-07-21,0.0033880244882311,0.0026753122810163144,1.266403369906423
1,BLDR,2024-08-06,2024-08-06,1,2024-08-06,0.0033823260707625,0.0026753122810163144,1.2642733690429593
1,ALB,2024-05-15,2024-05-15,1,2024-05-15,0.0033457004326919,0.0026753122810163144,1.2505831399319538
1,RCL,2023-02-07,2023-02-07,1,2023-02-07,0.0033173627825453,0.0026753122810163144,1.239990862406941
1,COST,2023-10-06,2023-10-06,1,2023-10-06,0.003287858666196,0.0026753122810163144,1.228962573650276
1,PLTR,2024-11-15,2024-11-15,1,2024-11-15,0.0032850822974597,0.0026753122810163144,1.227924799945875
1,CSCO,2024-01-31,2024-01-31,1,2024-01-31,0.00321820733753,0.0026753122810163144,1.2029277330971797
1,LEN,2024-12-20,2024-12-20,1,2024-12-20,0.0031564305536448,0.0026753122810163144,1.1798363039868063
1,HON,2023-03-17,2023-03-17,1,2023-03-17,0.0031475496297599,0.0026753122810163144,1.1765167199711688
1,COP,2024-03-15,2024-03-15,1,2024-03-15,0.0031452851840488,0.0026753122810163144,1.1756702970219048
1,ADBE,2023-09-15,2023-09-15,1,2023-09-15,0.0031200592018043,0.0026753122810163144,1.1662411240526405
1,MAR,2024-12-18,2024-12-18,1,2024-12-18,0.0030952838359452,0.0026753122810163144,1.1569803861436858
1,DHI,2023-10-12,2023-10-12,1,2023-10-12,0.0030633604168542,0.0026753122810163144,1.145047790716406
1,AMZN,2023-10-25,2023-10-25,1,2023-10-25,0.0030184361792635,0.0026753122810163144,1.1282556435306452
1,INTC,2024-08-07,2024-08-07,1,2024-08-07,0.0029539681359892,0.0026753122810163144,1.104158253580411
1,MHK,2024-06-25,2024-06-25,1,2024-06-25,0.0029311961306423,0.0026753122810163144,1.0956463480699827
1,WFC,2023-05-04,2023-05-04,1,2023-05-04,0.0029195112175329,0.0026753122810163144,1.091278666139049
1,ALLE,2024-06-28,2024-06-28,1,2024-06-28,0.0027528010388778,0.0026753122810163144,1.0289643786302392
1,ROST,2024-08-23,2024-08-23,1,2024-08-23,0.0027442829451805,0.0026753122810163144,1.0257804162353654
1,KO,2023-09-15,2023-09-15,1,2023-09-15,0.002743783728071,0.0026753122810163144,1.025593814800818
1,A,2024-11-01,2024-11-01,1,2024-11-01,0.0027277971101107,0.0026753122810163144,1.0196182066171533
1,NFLX,2023-01-20,2023-01-20,1,2023-01-20,0.0027267484983894,0.0026753122810163144,1.0192262479928307
1,KVUE,2024-05-15,2024-05-15,1,2024-05-15,0.0026992579781411,0.0026753122810163144,1.0089506175763858
1,ABNB,2023-09-15,2023-09-15,1,2023-09-15,0.0026911311336637,0.0026753122810163144,1.0059128994994844
1,LULU,2024-05-22,2024-05-22,1,2024-05-22,0.0026801908301725,0.0026753122810163144,1.0018235438123628
2,TSLA,2024-07-24,2024-07-24,1,2024-07-24,0.1253081822767853,0.0028087306597129407,44.613812237016745
2,AMD,2023-08-02,2023-08-02,1,2023-08-02,0.0685937349956172,0.0028087306597129407,24.421613641881795
2,KO,2023-05-31,2023-05-31,1,2023-05-31,0.0579462811661263,0.0028087306597129407,20.630771756537367
2,BLDR,2023-12-15,2023-12-15,1,2023-12-15,0.0529631296919736,0.0028087306597129407,18.856606812340832
2,TSLA,2023-07-20,2023-07-20,1,2023-07-20,0.0472982234011093,0.0028087306597129407,16.83971485038843
2,C,2023-07-14,2023-07-14,1,2023-07-14,0.0458167393070956,0.0028087306597129407,16.312258047476217
2,LIN,2024-03-15,2024-03-15,1,2024-03-15,0.0432792715611867,0.0028087306597129407,15.408836518917036
2,TMUS,2024-12-09,2024-12-09,1,2024-12-09,0.0338314085965976,0.0028087306597129407,12.04508822503303
2,BMY,2024-03-15,2024-03-15,1,2024-03-15,0.0335597719151943,0.0028087306597129407,11.948376680099397
2,COF,2024-02-20,2024-02-20,1,2024-02-20,0.033553680193169,0.0028087306597129407,11.946207827773087
2,ARE,2023-06-16,2023-06-16,1,2023-06-16,0.0316967541351914,0.0028087306597129407,11.285081403437554
2,ALGN,2023-04-27,2023-04-27,1,2023-04-27,0.0297992179965755,0.0028087306597129407,10.609496461871874
2,TSLA,2023-01-03,2023-01-03,1,2023-01-03,0.0293276868760585,0.0028087306597129407,10.441615957243783
2,COP,2024-11-25,2024-11-25,1,2024-11-25,0.0291055259108543,0.0028087306597129407,10.362519385831376
2,CSCO,2024-05-16,2024-05-16,1,2024-05-16,0.0274533152580261,0.0028087306597129407,9.774278342812655
2,AES,2023-09-28,2023-09-28,1,2023-09-28,0.0254874680346498,0.0028087306597129407,9.074372420335484
2,INTC,2023-01-27,2023-01-27,1,2023-01-27,0.0229112323270075,0.0028087306597129407,8.157148229139596
2,LEN,2024-12-19,2024-12-19,1,2024-12-19,0.0226779986405745,0.0028087306597129407,8.074109406735444
2,LNT,2023-02-27,2023-02-27,1,2023-02-27,0.0226207979415592,0.0028087306597129407,8.05374408661566
2,LMT,2023-07-18,2023-07-18,1,2023-07-18,0.022139527682691,0.0028087306597129407,7.882396130127235
2,RCL,2024-01-02,2024-01-02,1,2024-01-02,0.0205450910298774,0.0028087306597129407,7.314724521139083
2,MO,2023-03-17,2023-03-17,1,2023-03-17,0.019957389299704,0.0028087306597129407,7.105483479054448
2,CCL,2023-09-29,2023-09-29,1,2023-09-29,0.0194175413809716,0.0028087306597129407,6.913279959337975
2,BLK,2023-09-15,2023-09-15,1,2023-09-15,0.0187170838161061,0.0028087306597129407,6.663894151395432
2,ROST,2023-05-19,2023-05-19,1,2023-05-19,0.0186568496360753,0.0028087306597129407,6.642448812796481
2,AMD,2024-07-17,2024-07-17,1,2024-07-17,0.0180508889102687,0.0028087306597129407,6.426706970939515
2,ISRG,2023-07-21,2023-07-21,1,2023-07-21,0.0179795970276851,0.0028087306597129407,6.401324728488797
2,DE,2023-11-22,2023-11-22,1,2023-11-22,0.0174208155988405,0.0028087306597129407,6.202380259779324
2,MU,2023-09-28,2023-09-28,1,2023-09-28,0.0171128448855597,0.0028087306597129407,6.092732610861547
2,AVGO,2024-09-06,2024-09-06,1,2024-09-06,0.0170225316406382,0.0028087306597129407,6.060578141151471
2,AMD,2024-04-04,2024-04-04,1,2024-04-04,0.0169484681517739,0.0028087306597129407,6.034209116194173
2,COF,2023-01-25,2023-01-25,1,2023-01-25,0.0167815296445041,0.0028087306597129407,5.974773546360338
2,ALGN,2023-12-14,2023-12-14,1,2023-12-14,0.0163358120299866,0.0028087306597129407,5.816083494334114
2,ALB,2024-09-11,2024-09-11,1,2024-09-11,0.0159781752789058,0.0028087306597129407,5.688753111178986
2,TSLA,2023-04-20,2023-04-20,1,2023-04-20,0.0147617923057017,0.0028087306597129407,5.255680979823958
2,LMT,2023-03-17,2023-03-17,1,2023-03-17,0.0147291279505365,0.0028087306597129407,5.244051400799624
2,DE,2023-05-19,2023-05-19,1,2023-05-19,0.0143960979018932,0.0028087306597129407,5.12548180869878
2,JNJ,2023-12-15,2023-12-15,1,2023-12-15,0.0140732838927457,0.0028087306597129407,5.010549460867146
2,COP,2024-09-20,2024-09-20,1,2024-09-20,0.0130881244396732,0.0028087306597129407,4.659800466952157
2,APD,2024-08-01,2024-08-01,1,2024-08-01,0.0130631066063263,0.0028087306597129407,4.650893299844344
2,COP,2023-12-15,2023-12-15,1,2023-12-15,0.0128184400142345,0.0028087306597129407,4.56378398900825
2,MRK,2024-03-15,2024-03-15,1,2024-03-15,0.0127318302712713,0.0028087306597129407,4.532948087152125
2,COP,2024-03-15,2024-03-15,1,2024-03-15,0.0124660461159995,0.0028087306597129407,4.438320232981528
2,MMM,2024-10-22,2024-10-22,1,2024-10-22,0.0120732134103546,0.0028087306597129407,4.2984589385970216
2,AXP,2023-07-21,2023-07-21,1,2023-07-21,0.0115714502055197,0.0028087306597129407,4.119814822935828
2,KVUE,2023-09-07,2023-09-07,1,2023-09-07,0.0115020668778855,0.0028087306597129407,4.095112088483785
2,INTU,2024-03-15,2024-03-15,1,2024-03-15,0.0114918701818775,0.0028087306597129407,4.0914817311290355
2,CCL,2023-03-27,2023-03-27,1,2023-03-27,0.0114548746431519,0.0028087306597129407,4.078310109066356
2,WMT,2023-02-21,2023-02-21,1,2023-02-21,0.0111863380434977,0.0028087306597129407,3.9827022946518382
2,CVX,2023-06-16,2023-06-16,1,2023-06-16,0.0109547604108229,0.0028087306597129407,3.9002530815619405
2,MO,2024-03-04,2024-03-04,1,2024-03-04,0.0106396834831684,0.0028087306597129407,3.7880753878536013
2,XOM,2024-03-15,2024-03-15,1,2024-03-15,0.0103906457293002,0.0028087306597129407,3.699409800426414
2,HON,2024-06-21,2024-06-21,1,2024-06-21,0.0099578864380115,0.0028087306597129407,3.545333335389738
2,GILD,2023-03-17,2023-03-17,1,2023-03-17,0.0096695187250868,0.0028087306597129407,3.4426649958935718
2,GM,2024-03-15,2024-03-15,1,2024-03-15,0.0094062986007581,0.0028087306597129407,3.3489500206187257
2,VLTO,2024-03-15,2024-03-15,1,2024-03-15,0.0090725506575276,0.0028087306597129407,3.230124834559551
2,KO,2024-03-15,2024-03-15,1,2024-03-15,0.0090613379531229,0.0028087306597129407,3.2261327449777584
2,EL,2023-08-18,2023-08-18,1,2023-08-18,0.0089949877054702,0.0028087306597129407,3.202509886223662
2,TSLA,2023-01-26,2023-01-27,2,2023-01-27,0.0089380218285239,0.0028087306597129407,3.1822281704424404
2,LMT,2024-03-15,2024-03-15,1,2024-03-15,0.0089355582765468,0.0028087306597129407,3.1813510653456665
2,MO,2023-09-15,2023-09-15,1,2023-09-15,0.0088366614523693,0.0028087306597129407,3.1461405606162423
2,AAPL,2024-08-05,2024-08-05,1,2024-08-05,0.0087828799108592,0.0028087306597129407,3.126992572423029
2,DUK,2023-12-15,2023-12-15,1,2023-12-15,0.0087443557491496,0.0028087306597129407,3.1132767105704953
2,XOM,2023-10-11,2023-10-11,1,2023-10-11,0.0087225865883131,0.0028087306597129407,3.105526177153836
2,AVGO,2024-03-08,2024-03-08,1,2024-03-08,0.0084843225001047,0.0028087306597129407,3.020696367152491
2,TGT,2023-08-16,2023-08-16,1,2023-08-16,0.0083561064670599,0.0028087306597129407,2.9750472649142923
2,HD,2023-05-31,2023-05-31,1,2023-05-31,0.0082127368426881,0.0028087306597129407,2.924002988427328
2,LLY,2023-02-02,2023-02-02,1,2023-02-02,0.0081742890602485,0.0028087306597129407,2.9103143200935944
2,ALGN,2024-04-30,2024-04-30,1,2024-04-30,0.0081109636841574,0.0028087306597129407,2.8877684145714277
2,DUK,2023-06-16,2023-06-16,1,2023-06-16,0.0080599951408657,0.0028087306597129407,2.8696219457687167
2,META,2023-10-26,2023-10-26,1,2023-10-26,0.0078620321505392,0.0028087306597129407,2.7991406450281424
2,DUK,2023-09-15,2023-09-15,1,2023-09-15,0.007666179491207,0.0028087306597129407,2.7294106911591527
2,V,2024-12-20,2024-12-20,1,2024-12-20,0.0075621985763843,0.0028087306597129407,2.6923900838385033
2,AFL,2023-10-31,2023-10-31,1,2023-10-31,0.0074562406744613,0.0028087306597129407,2.6546656044347614
2,KVUE,2024-10-21,2024-10-21,1,2024-10-21,0.0074063884210772,0.0028087306597129407,2.636916571357594
2,ADBE,2023-09-15,2023-09-15,1,2023-09-15,0.0071594952489249,0.0028087306597129407,2.5490145251793628
2,MGM,2023-02-09,2023-02-09,1,2023-02-09,0.0070794040759749,0.0028087306597129407,2.5204994474971953
2,MAR,2023-06-15,2023-06-15,1,2023-06-15,0.0069995030867024,0.0028087306597129407,2.492052081425909
2,C,2024-10-15,2024-10-15,1,2024-10-15,0.0068739887533916,0.0028087306597129407,2.447364872676734
2,LNT,2024-06-20,2024-06-20,1,2024-06-20,0.0066407446133477,0.0028087306597129407,2.364322328445121
2,V,2024-09-24,2024-09-24,1,2024-09-24,0.0065894660636937,0.0028087306597129407,2.346065487235846
2,LW,2023-04-06,2023-04-06,1,2023-04-06,0.0064362682266316,0.0028087306597129407,2.29152204550984
2,AAPL,2024-12-20,2024-12-20,1,2024-12-20,0.0063579142858673,0.0028087306597129407,2.263625479317798
2,RCL,2023-02-07,2023-02-07,1,2023-02-07,0.0063306189514696,0.0028087306597129407,2.2539074473294654
2,AAPL,2024-09-20,2024-09-20,1,2024-09-20,0.0061282334276863,0.0028087306597129407,2.181851579998995
2,AES,2023-01-05,2023-01-05,1,2023-01-05,0.0061274855397641,0.0028087306597129407,2.1815853074321994
2,COP,2024-05-29,2024-05-29,1,2024-05-29,0.0060739239212125,0.0028087306597129407,2.1625156190067973
2,JPM,2023-10-13,2023-10-13,1,2023-10-13,0.0060298799818459,0.0028087306597129407,2.1468345357337215
2,MA,2023-03-17,2023-03-17,1,2023-03-17,0.0059996969154711,0.0028087306597129407,2.1360883766919407
2,META,2024-08-01,2024-08-01,1,2024-08-01,0.0059521874412894,0.0028087306597129407,2.11917344965278
2,ALGN,2024-02-01,2024-02-01,1,2024-02-01,0.0058985312944666,0.0028087306597129407,2.1000701060704214
2,ALL,2024-03-15,2024-03-15,1,2024-03-15,0.0058152652083663,0.0028087306597129407,2.070424655442268
2,AMZN,2024-04-30,2024-04-30,1,2024-04-30,0.005679135909304,0.0028087306597129407,2.0219581716263324
2,LEN,2023-09-15,2023-09-15,1,2023-09-15,0.0056304120853989,0.0028087306597129407,2.0046108963592624
2,JPM,2023-07-14,2023-07-14,1,2023-07-14,0.005611676016512,0.0028087306597129407,1.9979402429015842
2,NVDA,2024-08-05,2024-08-05,1,2024-08-05,0.0055122601023564,0.0028087306597129407,1.9625449251583869
2,CVX,2024-09-20,2024-09-20,1,2024-09-20,0.0052992877666838,0.0028087306597129407,1.8867198064571278
2,PLTR,2023-08-09,2023-08-09,1,2023-08-09,0.0052851889161199,0.0028087306597129407,1.8817001544249385
2,HON,2024-02-01,2024-02-01,1,2024-02-01,0.0052448993975607,0.0028087306597129407,1.867355767781857
2,VLTO,2024-07-26,2024-07-26,1,2024-07-26,0.0050239548383009,0.0028087306597129407,1.7886922766793028
2,CMG,2023-02-08,2023-02-08,1,2023-02-08,0.0049542083680325,0.0028087306597129407,1.7638602515695943
2,BLDR,2024-08-05,2024-08-06,2,2024-08-05,0.0049265109378514,0.0028087306597129407,1.7539990603281632
2,WFC,2023-09-15,2023-09-15,1,2023-09-15,0.0048938405167064,0.0028087306597129407,1.7423673216165778
2,EMR,2023-08-02,2023-08-02,1,2023-08-02,0.0048727155522404,0.0028087306597129407,1.7348461431821318
2,CL,2024-07-26,2024-07-26,1,2024-07-26,0.0048663246678188,0.0028087306597129407,1.7325707792559044
2,APTV,2024-01-31,2024-01-31,1,2024-01-31,0.0048169404513222,0.0028087306597129407,1.7149883826221
2,LNT,2024-08-05,2024-08-05,1,2024-08-05,0.0047390985324454,0.0028087306597129407,1.6872741129723516
2,META,2023-07-27,2023-07-27,1,2023-07-27,0.0047360011238197,0.0028087306597129407,1.6861713341726157
2,STZ,2024-01-05,2024-01-05,1,2024-01-05,0.0046921722081606,0.0028087306597129407,1.6705668063737205
2,ABBV,2023-03-17,2023-03-17,1,2023-03-17,0.0046909550831235,0.0028087306597129407,1.6701334700433426
2,AES,2023-05-08,2023-05-08,1,2023-05-08,0.0046455438287618,0.0028087306597129407,1.6539655779015088
2,MRK,2023-03-17,2023-03-17,1,2023-03-17,0.0045741020451084,0.0028087306597129407,1.6285299657660604
2,CSCO,2024-03-15,2024-03-15,1,2024-03-15,0.0045558297530078,0.0028087306597129407,1.6220244320163535
2,PM,2023-12-13,2023-12-13,1,2023-12-13,0.0045184331063258,0.0028087306597129407,1.6087100023993028
2,TGT,2024-11-25,2024-11-25,1,2024-11-25,0.0044447031151503,0.0028087306597129407,1.5824597135292995
2,DLTR,2023-03-01,2023-03-01,1,2023-03-01,0.004425594687018,0.0028087306597129407,1.5756564879988555
2,AMD,2024-05-01,2024-05-01,1,2024-05-01,0.0043744785830009,0.0028087306597129407,1.5574574827505827
2,LNT,2024-01-31,2024-01-31,1,2024-01-31,0.0043350398422868,0.0028087306597129407,1.5434160008528022
2,CVX,2024-12-20,2024-12-20,1,2024-12-20,0.0042893881576934,0.0028087306597129407,1.5271625076830209
2,IBM,2023-07-20,2023-07-20,1,2023-07-20,0.00423004165447,0.0028087306597129407,1.5060332110670664
2,ABBV,2024-03-15,2024-03-15,1,2024-03-15,0.0042067141691404,0.0028087306597129407,1.4977278631516546
2,RCL,2023-05-04,2023-05-04,1,2023-05-04,0.0041869880049489,0.0028087306597129407,1.490704703375446
2,CVX,2023-03-17,2023-03-17,1,2023-03-17,0.0041732294608104,0.0028087306597129407,1.4858062115635233
2,MO,2024-03-15,2024-03-15,1,2024-03-15,0.0041683697538852,0.0028087306597129407,1.4840759969171333
2,BLDR,2024-10-29,2024-10-29,1,2024-10-29,0.0041366482414146,0.0028087306597129407,1.472782100736343
2,MA,2024-05-01,2024-05-01,1,2024-05-01,0.0041092756452902,0.0028087306597129407,1.4630365610457565
2,LNT,2023-12-15,2023-12-15,1,2023-12-15,0.0040877437568269,0.0028087306597129407,1.455370504356113
2,BLK,2024-04-12,2024-04-12,1,2024-04-12,0.0040609008283354,0.0028087306597129407,1.4458135436704473
2,MRK,2024-11-25,2024-11-25,1,2024-11-25,0.0039818801777437,0.0028087306597129407,1.4176796069690278
2,CCL,2024-02-27,2024-02-27,1,2024-02-27,0.0039464106424323,0.0028087306597129407,1.4050512920436569
2,KO,2024-09-20,2024-09-20,1,2024-09-20,0.0039127931402011,0.0028087306597129407,1.3930823614824632
2,LULU,2024-05-22,2024-05-22,1,2024-05-22,0.0039075333005977,0.0028087306597129407,1.3912096865126469
2,BBY,2024-03-01,2024-03-01,1,2024-03-01,0.0038906131732801,0.0028087306597129407,1.385185567660564
2,LEN,2024-06-18,2024-06-18,1,2024-06-18,0.0037947897527677,0.0028087306597129407,1.3510692951796015
2,DHI,2023-10-12,2023-10-12,1,2023-10-12,0.0037672607606509,0.0028087306597129407,1.3412680733993638
2,LOW,2023-06-16,2023-06-16,1,2023-06-16,0.0037665668060071,0.0028087306597129407,1.341021002844058
2,A,2023-01-06,2023-01-06,1,2023-01-06,0.0037655187770724,0.0028087306597129407,1.340647870257964
2,V,2024-05-14,2024-05-14,1,2024-05-14,0.003764590636274,0.0028087306597129407,1.3403174217704272
2,NFLX,2024-07-19,2024-07-19,1,2024-07-19,0.0036976765710278,0.0028087306597129407,1.3164938255082501
2,GILD,2024-04-25,2024-04-25,1,2024-04-25,0.0036963218874613,0.0028087306597129407,1.3160115138412998
2,BMY,2023-11-20,2023-11-20,1,2023-11-20,0.003689943479397,0.0028087306597129407,1.3137405919064242
2,XOM,2024-09-20,2024-09-20,1,2024-09-20,0.0036582865364228,0.0028087306597129407,1.3024696845786865
2,CCL,2023-11-14,2023-11-14,1,2023-11-14,0.0036244094690725,0.0028087306597129407,1.2904083403436497
2,MCD,2023-04-25,2023-04-25,1,2023-04-25,0.0036237264323669,0.0028087306597129407,1.2901651569315136
2,V,2023-03-16,2023-03-16,1,2023-03-16,0.0036141055511417,0.0028087306597129407,1.2867398084767125
2,IBM,2023-03-17,2023-03-17,1,2023-03-17,0.0035840342380442,0.0028087306597129407,1.2760334372575608
2,CSCO,2023-05-18,2023-05-18,1,2023-05-18,0.0035486970761364,0.0028087306597129407,1.2634522515943505
2,DHI,2023-12-14,2023-12-14,1,2023-12-14,0.0035332155843207,0.0028087306597129407,1.2579403340446333
2,KO,2023-12-15,2023-12-15,1,2023-12-15,0.0035256024656215,0.0028087306597129407,1.2552298147312657
2,CSCO,2024-10-16,2024-10-16,1,2024-10-16,0.003495152527082,0.0028087306597129407,1.244388640468365
2,MHK,2024-06-25,2024-06-25,1,2024-06-25,0.003480151738798,0.0028087306597129407,1.2390478691017246
2,MU,2024-06-27,2024-06-27,1,2024-06-27,0.0034426998647783,0.0028087306597129407,1.2257137767457391
2,MGM,2023-10-06,2023-10-06,1,2023-10-06,0.0033962655503273,0.0028087306597129407,1.2091816417436076
2,DUK,2023-04-03,2023-04-03,1,2023-04-03,0.0033856106301148,0.0028087306597129407,1.2053881415816559
2,PM,2024-03-15,2024-03-15,1,2024-03-15,0.0033509148357552,0.0028087306597129407,1.1930353037473773
2,LEN,2023-06-15,2023-06-15,1,2023-06-15,0.0033388842833422,0.0028087306597129407,1.1887520335194555
2,MU,2023-03-29,2023-03-29,1,2023-03-29,0.0033319892245344,0.0028087306597129407,1.186297167018121
2,CL,2023-10-27,2023-10-27,1,2023-10-27,0.0033198821300175,0.0028087306597129407,1.1819866452972034
2,DLTR,2024-11-06,2024-11-06,1,2024-11-06,0.003276631015117,0.0028087306597129407,1.1665878334706112
2,AOS,2024-01-30,2024-01-30,1,2024-01-30,0.0032486019937399,0.0028087306597129407,1.1566085849156913
2,DHI,2024-04-10,2024-04-10,1,2024-04-10,0.0032361316088402,0.0028087306597129407,1.152168719933773
2,PM,2023-03-17,2023-03-17,1,2023-03-17,0.003222681432467,0.0028087306597129407,1.1473800171342758
2,CPB,2024-09-11,2024-09-11,1,2024-09-11,0.0032025713881012,0.0028087306597129407,1.1402201834577157
2,COST,2023-09-27,2023-09-27,1,2023-09-27,0.0031989126009041,0.0028087306597129407,1.1389175355215573
2,ROST,2024-03-06,2024-03-06,1,2024-03-06,0.0031513829195318,0.0028087306597129407,1.1219954140614818
2,CPB,2023-09-15,2023-09-15,1,2023-09-15,0.0031049767613088,0.0028087306597129407,1.1054733035976245
2,MHK,2023-01-17,2023-01-17,1,2023-01-17,0.00308150020428,0.0028087306597129407,1.0971148812805487
2,MAR,2023-02-14,2023-02-14,1,2023-02-14,0.0030722421710379,0.0028087306597129407,1.0938187185779824
2,INTC,2024-09-03,2024-09-03,1,2024-09-03,0.0030615847817292,0.0028087306597129407,1.090024339337009
2,CL,2023-04-28,2023-04-28,1,2023-04-28,0.0030511874472722,0.0028087306597129407,1.0863225481307057
2,TSLA,2024-08-05,2024-08-05,1,2024-08-05,0.0030265793359527,0.0028087306597129407,1.0775612554683416
2,TSLA,2023-03-02,2023-03-02,1,2023-03-02,0.0029731491719381,0.0028087306597129407,1.0585383691585306
2,KO,2023-09-15,2023-09-15,1,2023-09-15,0.0029592484637457,0.0028087306597129407,1.0535892622926482
2,BAC,2023-10-17,2023-10-17,1,2023-10-17,0.002934385833214,0.0028087306597129407,1.0447373524643695
2,INTC,2023-07-28,2023-07-28,1,2023-07-28,0.0029237612788468,0.0028087306597129407,1.0409546635367364
2,MA,2023-05-31,2023-05-31,1,2023-05-31,0.0029056952388297,0.0028087306597129407,1.03452256227611
2,BLK,2023-12-15,2023-12-15,1,2023-12-15,0.002901800917031,0.0028087306597129407,1.0331360563164755
2,DLTR,2023-11-29,2023-11-29,1,2023-11-29,0.0028965067130532,0.0028087306597129407,1.0312511465051726
2,CVS,2023-12-05,2023-12-05,1,2023-12-05,0.0028838502039434,0.0028087306597129407,1.0267450152155695
2,AES,2023-11-03,2023-11-03,1,2023-11-03,0.0028815037294407,0.0028087306597129407,1.025909593529768
2,MU,2024-06-20,2024-06-20,1,2024-06-20,0.0028726797298683,0.0028087306597129407,1.022767961012643
2,MU,2023-06-29,2023-06-29,1,2023-06-29,0.0028609755612706,0.0028087306597129407,1.018600894100326
2,INTC,2023-03-29,2023-03-29,1,2023-03-29,0.0028468682595606,0.0028087306597129407,1.0135782331836534
2,DHR,2023-07-21,2023-07-21,1,2023-07-21,0.0028261135021845,0.0028087306597129407,1.00618886058421
2,MRK,2023-11-30,2023-11-30,1,2023-11-30,0.0028250423500139,0.0028087306597129407,1.0058074953696794
2,COF,2024-01-26,2024-01-26,1,2024-01-26,0.0028238982117424,0.0028087306597129407,1.0054001447155525
